rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1426455454598912836,,0,,1426455454,598637686,'',,,0.884020745754,-0.0243878345937,-0.134620502591,,0.0,0.0,0.0,1.0
1426455454656308149,,1,,1426455454,656033265,'',,,0.984821081161,-0.00928953010589,-0.0336617939174,,0.0,0.0,0.0,1.0
1426455454713202950,,2,,1426455454,712974469,'',,,1.18714129925,0.0199202504009,0.152380511165,,0.0,0.0,0.0,1.0
1426455454765283167,,3,,1426455454,765005882,'',,,1.37090861797,0.0407152175903,0.294043570757,,0.0,0.0,0.0,1.0
1426455454820979039,,4,,1426455454,820754592,'',,,1.45772731304,0.0501061081886,0.34729924798,,0.0,0.0,0.0,1.0
1426455454882900293,,5,,1426455454,879250834,'',,,1.63438487053,0.0698762536049,0.440722644329,,0.0,0.0,0.0,1.0
1426455454930585263,,6,,1426455454,930303079,'',,,1.81051123142,0.0854275673628,0.489113181829,,0.0,0.0,0.0,1.0
1426455454983734324,,7,,1426455454,983516162,'',,,1.90109097958,0.0977614894509,0.496501803398,,0.0,0.0,0.0,1.0
1426455455036442058,,8,,1426455455,36112823,'',,,2.07246732712,0.120172284544,0.477153599262,,0.0,0.0,0.0,1.0
1426455455092409314,,9,,1426455455,92109693,'',,,2.14882516861,0.128708258271,0.450736641884,,0.0,0.0,0.0,1.0
1426455455145479367,,10,,1426455455,145278561,'',,,2.30429911613,0.147403553128,0.360849559307,,0.0,0.0,0.0,1.0
1426455455197567057,,11,,1426455455,197294102,'',,,2.46090173721,0.159770444036,0.218044817448,,0.0,0.0,0.0,1.0
1426455455250633645,,12,,1426455455,250354350,'',,,2.53818511963,0.16582930088,0.138029783964,,0.0,0.0,0.0,1.0
1426455455304079006,,13,,1426455455,303784716,'',,,2.68340706825,0.17654080689,-0.0512598603964,,0.0,0.0,0.0,1.0
1426455455359406383,,14,,1426455455,359204084,'',,,2.73821306229,0.184734240174,-0.160152152181,,0.0,0.0,0.0,1.0
1426455455414651945,,15,,1426455455,414336218,'',,,2.85185194016,0.188993662596,-0.411016076803,,0.0,0.0,0.0,1.0
1426455455465200712,,16,,1426455455,464883344,'',,,2.93797373772,0.197814032435,-0.664642453194,,0.0,0.0,0.0,1.0
1426455455519783614,,17,,1426455455,519476192,'',,,2.96998667717,0.198270469904,-0.78876966238,,0.0,0.0,0.0,1.0
1426455456548111591,,18,,1426455456,546940384,'',,,0.927556157112,0.0559381395578,-0.29352375865,,0.0,0.0,0.0,1.0
1426455456599407598,,19,,1426455456,599150878,'',,,1.12145614624,0.099028646946,-0.180296212435,,0.0,0.0,0.0,1.0
1426455456654266145,,20,,1426455456,654025655,'',,,1.2180160284,0.119063667953,-0.135168299079,,0.0,0.0,0.0,1.0
1426455456706731292,,21,,1426455456,706234758,'',,,1.40923273563,0.158098965883,-0.0685939118266,,0.0,0.0,0.0,1.0
1426455456761396652,,22,,1426455456,761099865,'',,,1.49993443489,0.171682834625,-0.0491537712514,,0.0,0.0,0.0,1.0
1426455456816956224,,23,,1426455456,816724282,'',,,1.6675388813,0.202393516898,-0.0365566536784,,0.0,0.0,0.0,1.0
1426455456869514496,,24,,1426455456,868676246,'',,,1.84565079212,0.225740030408,-0.0622909925878,,0.0,0.0,0.0,1.0
1426455456923754760,,25,,1426455456,923534547,'',,,1.935354352,0.242511466146,-0.0920665338635,,0.0,0.0,0.0,1.0
1426455456982936383,,26,,1426455456,982600864,'',,,2.10075688362,0.271074414253,-0.189152389765,,0.0,0.0,0.0,1.0
1426455457038622343,,27,,1426455457,36058349,'',,,2.24825882912,0.288404077291,-0.324371278286,,0.0,0.0,0.0,1.0
1426455457091085276,,28,,1426455457,90875278,'',,,2.32232451439,0.2979362607,-0.407216727734,,0.0,0.0,0.0,1.0
1426455457147685580,,29,,1426455457,147194176,'',,,2.45533370972,0.314360201359,-0.599018454552,,0.0,0.0,0.0,1.0
1426455457197966069,,30,,1426455457,197749244,'',,,2.57271456718,0.322617560625,-0.817616462708,,0.0,0.0,0.0,1.0
