rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1426452539101745940,,324,,1426452539,101489190,'',,,0.680793464184,0.0140206441283,-0.228359803557,,0.0,0.0,0.0,1.0
1426452539155288824,,325,,1426452539,155033055,'',,,0.749820768833,0.0198933091015,-0.157689094543,,0.0,0.0,0.0,1.0
1426452539205974151,,326,,1426452539,205673221,'',,,0.939393162727,0.0303976014256,-0.00833317171782,,0.0,0.0,0.0,1.0
1426452539258577977,,327,,1426452539,258167246,'',,,1.03282475471,0.0333327800035,0.0544256642461,,0.0,0.0,0.0,1.0
1426452539309540672,,328,,1426452539,309110293,'',,,1.2539229393,0.0497072897851,0.138561591506,,0.0,0.0,0.0,1.0
1426452539370742091,,329,,1426452539,370346238,'',,,1.34946727753,0.0666974410415,0.172902107239,,0.0,0.0,0.0,1.0
1426452539426025904,,330,,1426452539,425765608,'',,,1.51260817051,0.0785524025559,0.222956180573,,0.0,0.0,0.0,1.0
1426452539487161110,,331,,1426452539,485130239,'',,,1.65396487713,0.0647056400776,0.249054923654,,0.0,0.0,0.0,1.0
1426452539537385831,,332,,1426452539,537075661,'',,,1.75074768066,0.0570757575333,0.230187311769,,0.0,0.0,0.0,1.0
1426452539589517716,,333,,1426452539,589185128,'',,,2.14108419418,0.0677130669355,0.0260116849095,,0.0,0.0,0.0,1.0
1426452539642253834,,334,,1426452539,641887322,'',,,2.08152556419,0.0789947286248,0.064348757267,,0.0,0.0,0.0,1.0
1426452539698445429,,335,,1426452539,698241365,'',,,2.15656208992,0.0772694721818,-0.00349044217728,,0.0,0.0,0.0,1.0
1426452539751378598,,336,,1426452539,750119985,'',,,2.30061149597,0.0765464231372,-0.1754745543,,0.0,0.0,0.0,1.0
1426452539802116629,,337,,1426452539,801865504,'',,,2.4333884716,0.0756475403905,-0.371099233627,,0.0,0.0,0.0,1.0
1426452539856135635,,338,,1426452539,855466843,'',,,2.51332139969,0.103711515665,-0.496965050697,,0.0,0.0,0.0,1.0
1426452539906004492,,339,,1426452539,905268937,'',,,2.61169052124,0.079832278192,-0.744846224785,,0.0,0.0,0.0,1.0
