rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1426455067265022068,,0,,1426455067,263166249,'',,,0.789349675179,0.0756324827671,-0.143619701266,,0.0,0.0,0.0,1.0
1426455067312772320,,1,,1426455067,312567237,'',,,0.894163131714,0.0812004432082,-0.0608589500189,,0.0,0.0,0.0,1.0
1426455067368006576,,2,,1426455067,367747017,'',,,1.10636794567,0.106048211455,0.0825288370252,,0.0,0.0,0.0,1.0
1426455067416890353,,3,,1426455067,416615089,'',,,1.3045784235,0.123670607805,0.188668221235,,0.0,0.0,0.0,1.0
1426455067467757867,,4,,1426455067,467553053,'',,,1.39872932434,0.129942327738,0.22790928185,,0.0,0.0,0.0,1.0
1426455067517124856,,5,,1426455067,515681750,'',,,1.58665287495,0.13943310082,0.287947624922,,0.0,0.0,0.0,1.0
1426455067569162959,,6,,1426455067,568075794,'',,,1.67357730865,0.145521312952,0.30254483223,,0.0,0.0,0.0,1.0
1426455067618310539,,7,,1426455067,618025467,'',,,1.76573717594,0.149574637413,0.302540540695,,0.0,0.0,0.0,1.0
1426455067670909243,,8,,1426455067,670315051,'',,,1.94672811031,0.158531486988,0.275986462831,,0.0,0.0,0.0,1.0
1426455067718329370,,9,,1426455067,718137363,'',,,2.12123584747,0.158113956451,0.191814556718,,0.0,0.0,0.0,1.0
1426455067775052768,,10,,1426455067,774840484,'',,,2.20917797089,0.168016314507,0.138387680054,,0.0,0.0,0.0,1.0
1426455067830515734,,11,,1426455067,829655443,'',,,2.37405157089,0.165953010321,-0.0023040776141,,0.0,0.0,0.0,1.0
1426455067878336156,,12,,1426455067,878199733,'',,,2.51443576813,0.171777635813,-0.185677930713,,0.0,0.0,0.0,1.0
1426455067931521542,,13,,1426455067,931353257,'',,,2.58144807816,0.174245893955,-0.299809873104,,0.0,0.0,0.0,1.0
1426455067981484651,,14,,1426455067,981307155,'',,,2.67825889587,0.173897385597,-0.513778150082,,0.0,0.0,0.0,1.0
1426455068033855390,,15,,1426455068,33655708,'',,,2.75044441223,0.177245289087,-0.642960369587,,0.0,0.0,0.0,1.0
1426455068084772550,,16,,1426455068,84497473,'',,,2.85503911972,0.179412275553,-0.898116290569,,0.0,0.0,0.0,1.0
1426455068134546091,,17,,1426455068,134341176,'',,,2.88857007027,0.17991502583,-1.00367081165,,0.0,0.0,0.0,1.0
1426455069458482668,,18,,1426455069,458260034,'',,,0.691698312759,0.0035875858739,-0.171696081758,,0.0,0.0,0.0,1.0
1426455069510425548,,19,,1426455069,510236101,'',,,0.776222288609,-0.0120694413781,-0.0889590829611,,0.0,0.0,0.0,1.0
1426455069561108548,,20,,1426455069,560695082,'',,,0.963601231575,-0.0360080674291,0.048327613622,,0.0,0.0,0.0,1.0
1426455069611977214,,21,,1426455069,611779972,'',,,1.05784201622,-0.0485434271395,0.0988958850503,,0.0,0.0,0.0,1.0
1426455069660759607,,22,,1426455069,660276701,'',,,1.24911594391,-0.07285605371,0.177207618952,,0.0,0.0,0.0,1.0
1426455069715923733,,23,,1426455069,715717277,'',,,1.33673071861,-0.0822749659419,0.202873647213,,0.0,0.0,0.0,1.0
1426455069767501529,,24,,1426455069,766736951,'',,,1.52110230923,-0.112414836884,0.234191805124,,0.0,0.0,0.0,1.0
1426455069814292589,,25,,1426455069,814091665,'',,,1.69544792175,-0.145601838827,0.227100864053,,0.0,0.0,0.0,1.0
1426455069866775534,,26,,1426455069,866078199,'',,,1.78167510033,-0.16140511632,0.203154549003,,0.0,0.0,0.0,1.0
1426455069914021724,,27,,1426455069,913823589,'',,,1.9425984621,-0.192488774657,0.120023675263,,0.0,0.0,0.0,1.0
1426455069969139004,,28,,1426455069,968829060,'',,,2.01905202866,-0.206563264132,0.0618050210178,,0.0,0.0,0.0,1.0
1426455070016449361,,29,,1426455070,16220296,'',,,2.17752504349,-0.241719976068,-0.0936920046806,,0.0,0.0,0.0,1.0
1426455070068486924,,30,,1426455070,66677629,'',,,2.24790906906,-0.255294561386,-0.178163066506,,0.0,0.0,0.0,1.0
1426455070115383590,,31,,1426455070,115179416,'',,,2.3844640255,-0.284812808037,-0.387169152498,,0.0,0.0,0.0,1.0
1426455070168523664,,32,,1426455070,168044988,'',,,2.43927025795,-0.302351921797,-0.505653977394,,0.0,0.0,0.0,1.0
1426455070215578099,,33,,1426455070,215385866,'',,,2.5539085865,-0.324931055307,-0.756520271301,,0.0,0.0,0.0,1.0
1426455070269316061,,34,,1426455070,269198615,'',,,2.60748767853,-0.333014935255,-0.88359695673,,0.0,0.0,0.0,1.0
1426455070468860566,,35,,1426455070,468719806,'',,,2.74020433426,-0.382305443287,-1.03081250191,,0.0,0.0,0.0,1.0
1426455070515255686,,36,,1426455070,515048681,'',,,2.70187807083,-0.37640017271,-1.00328886509,,0.0,0.0,0.0,1.0
1426455070566671710,,37,,1426455070,564670041,'',,,2.68995833397,-0.375399827957,-0.999935984612,,0.0,0.0,0.0,1.0
1426455070612962368,,38,,1426455070,612752192,'',,,2.67988753319,-0.375692754984,-0.998992145061,,0.0,0.0,0.0,1.0
1426455070666387393,,39,,1426455070,664910105,'',,,2.67875909805,-0.378741383553,-1.02867388725,,0.0,0.0,0.0,1.0
1426455071662976934,,40,,1426455071,662632593,'',,,0.672159671783,0.0670123249292,-0.242248341441,,0.0,0.0,0.0,1.0
1426455071712695481,,41,,1426455071,712351912,'',,,0.735868752003,0.0613530054688,-0.182672768831,,0.0,0.0,0.0,1.0
1426455071761873236,,42,,1426455071,760067535,'',,,0.930939257145,0.057207878679,-0.0235969647765,,0.0,0.0,0.0,1.0
1426455071811441242,,43,,1426455071,811254201,'',,,1.03156638145,0.0544076189399,0.0401170738041,,0.0,0.0,0.0,1.0
1426455071861231720,,44,,1426455071,860952255,'',,,1.23605656624,0.039476942271,0.137914553285,,0.0,0.0,0.0,1.0
1426455071912646099,,45,,1426455071,912453168,'',,,1.33303451538,0.030298775062,0.173834979534,,0.0,0.0,0.0,1.0
1426455071959460660,,46,,1426455071,959247481,'',,,1.52097845078,0.00836707651615,0.220025539398,,0.0,0.0,0.0,1.0
1426455072010956617,,47,,1426455072,10830413,'',,,1.6153203249,0.000278997933492,0.231356486678,,0.0,0.0,0.0,1.0
1426455072060285347,,48,,1426455072,60118130,'',,,1.8103209734,-0.0201467406005,0.225113198161,,0.0,0.0,0.0,1.0
1426455072110827190,,49,,1426455072,110647705,'',,,1.89958119392,-0.027560710907,0.202517777681,,0.0,0.0,0.0,1.0
1426455072160847198,,50,,1426455072,160675277,'',,,2.08208274841,-0.041974619031,0.119453966618,,0.0,0.0,0.0,1.0
1426455072212161782,,51,,1426455072,211960616,'',,,2.16650986671,-0.0500079914927,0.0600699409842,,0.0,0.0,0.0,1.0
1426455072262985373,,52,,1426455072,262691151,'',,,2.32557702065,-0.0688722655177,-0.0816451907158,,0.0,0.0,0.0,1.0
1426455072314395783,,53,,1426455072,314218431,'',,,2.40888357162,-0.0758707970381,-0.185195297003,,0.0,0.0,0.0,1.0
1426455072368542691,,54,,1426455072,366761808,'',,,2.5509185791,-0.0882016867399,-0.391192138195,,0.0,0.0,0.0,1.0
1426455072416618292,,55,,1426455072,416425103,'',,,2.62007904053,-0.0981620177627,-0.492719978094,,0.0,0.0,0.0,1.0
1426455072469570527,,56,,1426455072,467945303,'',,,2.72526097298,-0.110875323415,-0.739268541336,,0.0,0.0,0.0,1.0
1426455072516776105,,57,,1426455072,516580033,'',,,2.83739924431,-0.117756873369,-0.994806230068,,0.0,0.0,0.0,1.0
1426455072760718893,,58,,1426455072,760555665,'',,,2.87382340431,-0.115806385875,-1.0086530447,,0.0,0.0,0.0,1.0
1426455072812233500,,59,,1426455072,812025347,'',,,2.8769390583,-0.108835235238,-1.0127979517,,0.0,0.0,0.0,1.0
1426455073470667274,,60,,1426455073,467067986,'',,,0.654855310917,0.0595411099494,-0.204417809844,,0.0,0.0,0.0,1.0
1426455073516047368,,61,,1426455073,515850202,'',,,0.734615921974,0.0558759719133,-0.128181532025,,0.0,0.0,0.0,1.0
1426455073566100801,,62,,1426455073,565719116,'',,,0.920466125011,0.0535052008927,0.0199303291738,,0.0,0.0,0.0,1.0
1426455073614746033,,63,,1426455073,614546361,'',,,1.01052701473,0.0523011013865,0.0797201618552,,0.0,0.0,0.0,1.0
1426455073666525401,,64,,1426455073,666312068,'',,,1.18474459648,0.0449506640434,0.179603174329,,0.0,0.0,0.0,1.0
1426455073714990064,,65,,1426455073,714818037,'',,,1.26676547527,0.0472387671471,0.215860545635,,0.0,0.0,0.0,1.0
1426455073769787612,,66,,1426455073,769459558,'',,,1.43915104866,0.0360704362392,0.263031840324,,0.0,0.0,0.0,1.0
1426455073815419190,,67,,1426455073,815215691,'',,,1.60472726822,0.0218944363296,0.267554998398,,0.0,0.0,0.0,1.0
1426455073865158321,,68,,1426455073,864803269,'',,,1.6865850687,0.0161980185658,0.252613157034,,0.0,0.0,0.0,1.0
1426455073912951666,,69,,1426455073,912737496,'',,,1.76519155502,0.00982722267509,0.223157271743,,0.0,0.0,0.0,1.0
1426455073962006093,,70,,1426455073,961818431,'',,,1.9227360487,-0.00683730142191,0.136376351118,,0.0,0.0,0.0,1.0
1426455074011714547,,71,,1426455074,11471202,'',,,1.99571847916,-0.0162793081254,0.0749298334122,,0.0,0.0,0.0,1.0
1426455074060794807,,72,,1426455074,60511276,'',,,2.13583230972,-0.0340236201882,-0.0793308317661,,0.0,0.0,0.0,1.0
1426455074110662167,,73,,1426455074,110453455,'',,,2.20270586014,-0.0410561449826,-0.169675290585,,0.0,0.0,0.0,1.0
1426455074159522899,,74,,1426455074,159134400,'',,,2.32544374466,-0.0538673251867,-0.386901974678,,0.0,0.0,0.0,1.0
1426455074209569848,,75,,1426455074,209373658,'',,,2.378251791,-0.0595805384219,-0.489669233561,,0.0,0.0,0.0,1.0
1426455074262334240,,76,,1426455074,262065559,'',,,2.48349785805,-0.0701501071453,-0.746304392815,,0.0,0.0,0.0,1.0
1426455074314693479,,77,,1426455074,314405394,'',,,2.52586460114,-0.0776963755488,-0.855744481087,,0.0,0.0,0.0,1.0
1426455075410604219,,78,,1426455075,410381412,'',,,0.731776297092,0.0163808632642,-0.248888105154,,0.0,0.0,0.0,1.0
1426455075456845924,,79,,1426455075,456656873,'',,,0.906658411026,-0.0121561000124,-0.110176697373,,0.0,0.0,0.0,1.0
1426455075510815795,,80,,1426455075,510582779,'',,,1.00919485092,-0.0235804002732,-0.0443690791726,,0.0,0.0,0.0,1.0
1426455075559191346,,81,,1426455075,559054305,'',,,1.20894229412,-0.0449152998626,0.0645577609539,,0.0,0.0,0.0,1.0
1426455075610359274,,82,,1426455075,610178683,'',,,1.30580365658,-0.0577904805541,0.104219272733,,0.0,0.0,0.0,1.0
1426455075656043686,,83,,1426455075,655918013,'',,,1.49291324615,-0.083199262619,0.162072703242,,0.0,0.0,0.0,1.0
1426455075708752119,,84,,1426455075,708577365,'',,,1.57865595818,-0.0952566042542,0.170924589038,,0.0,0.0,0.0,1.0
1426455075755634689,,85,,1426455075,755434272,'',,,1.76816940308,-0.124244600534,0.168567180634,,0.0,0.0,0.0,1.0
1426455075808840989,,86,,1426455075,808657461,'',,,1.85047185421,-0.1372756809,0.152914255857,,0.0,0.0,0.0,1.0
1426455075857008448,,87,,1426455075,856804275,'',,,2.01884937286,-0.17087815702,0.0780974924564,,0.0,0.0,0.0,1.0
1426455075910406028,,88,,1426455075,910221092,'',,,2.1058151722,-0.183850899339,0.0194803718477,,0.0,0.0,0.0,1.0
1426455075958019497,,89,,1426455075,957272399,'',,,2.26527905464,-0.209093391895,-0.1186510548,,0.0,0.0,0.0,1.0
1426455076010281814,,90,,1426455076,10063283,'',,,2.33727288246,-0.222687825561,-0.199950858951,,0.0,0.0,0.0,1.0
1426455076057629694,,91,,1426455076,57194130,'',,,2.48555326462,-0.24475504458,-0.420038580894,,0.0,0.0,0.0,1.0
1426455076110858647,,92,,1426455076,110675191,'',,,2.54691982269,-0.250533908606,-0.518858134747,,0.0,0.0,0.0,1.0
1426455076159458635,,93,,1426455076,159204210,'',,,2.65621566772,-0.273847460747,-0.753757178783,,0.0,0.0,0.0,1.0
1426455076213144144,,94,,1426455076,212902295,'',,,2.70344567299,-0.274396240711,-0.865315556526,,0.0,0.0,0.0,1.0
1426455077474305827,,95,,1426455077,473608487,'',,,0.715356826782,-0.0063776425086,-0.23555675149,,0.0,0.0,0.0,1.0
