rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ns,id,type,action,pose,position,x,y,z,orientation,x,y,z,w,scale,x,y,z,color,r,g,b,a,lifetime,secs,nsecs,frame_locked,points,colors,text,mesh_resource,mesh_use_embedded_materials
1426454290506075419,,0,,1426454277,446851149,new_world,'',2,1,0,,,0.611517488956,0.0308869834989,-0.190007969737,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454290506089739,,2,,1426454277,446851149,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,[],'','',False
1426454290560326203,,3,,1426454277,446851149,new_world,'',2,1,0,,,0.760476350784,0.0295992884785,0.0116719054058,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454290560370283,,5,,1426454277,446851149,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,0.760476350784,0.0295992884785,0.0116719054058,[],'','',False
1426454290610299566,,6,,1426454277,446851149,new_world,'',2,1,0,,,0.846288204193,0.0283758547157,0.111874297261,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454290610377002,,8,,1426454277,446851149,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,0.760476350784,0.0295992884785,0.0116719054058,0.846288204193,0.0283758547157,0.111874297261,[],'','',False
1426454290662856293,,9,,1426454277,446851149,new_world,'',2,1,0,,,1.02225375175,0.0253304839134,0.288190096617,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454290663111521,,11,,1426454277,446851149,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,0.760476350784,0.0295992884785,0.0116719054058,0.846288204193,0.0283758547157,0.111874297261,1.02225375175,0.0253304839134,0.288190096617,[],'','',False
1426454290710842155,,12,,1426454277,446851149,new_world,'',2,1,0,,,1.10952103138,0.0241287816316,0.367145478725,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454290710864621,,13,,1426454277,446851149,new_world,'',0,4,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.05,0.0,0.0,,1.0,0.0,0.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,0.760476350784,0.0295992884785,0.0116719054058,0.846288204193,0.0283758547157,0.111874297261,1.02225375175,0.0253304839134,0.288190096617,1.10952103138,0.0241287816316,0.367145478725,[],'','',False
1426454290710886179,,14,,1426454277,446851149,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,0.760476350784,0.0295992884785,0.0116719054058,0.846288204193,0.0283758547157,0.111874297261,1.02225375175,0.0253304839134,0.288190096617,1.10952103138,0.0241287816316,0.367145478725,[],'','',False
1426454290759813235,,15,,1426454277,446851149,new_world,'',2,1,0,,,1.27200269699,0.0172722209245,0.482633978128,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454290759982900,,17,,1426454277,446851149,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,0.760476350784,0.0295992884785,0.0116719054058,0.846288204193,0.0283758547157,0.111874297261,1.02225375175,0.0253304839134,0.288190096617,1.10952103138,0.0241287816316,0.367145478725,1.27200269699,0.0172722209245,0.482633978128,[],'','',False
1426454290810887550,,18,,1426454277,446851149,new_world,'',2,1,0,,,1.34618508816,0.0172872859985,0.52309602499,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454290810926440,,19,,1426454277,446851149,new_world,'',0,4,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.05,0.0,0.0,,1.0,0.0,0.0,1.0,,0,0,False,,0.611517488956,0.0308869834989,-0.190007969737,0.760476350784,0.0295992884785,0.0116719054058,0.846288204193,0.0283758547157,0.111874297261,1.02225375175,0.0253304839134,0.288190096617,1.10952103138,0.0241287816316,0.367145478725,1.27200269699,0.0172722209245,0.482633978128,1.34618508816,0.0172872859985,0.52309602499,[],'','',False
