rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1426455360843996791,,0,,1426455360,843015904,'',,,0.646777510643,0.0188344474882,-0.240477591753,,0.0,0.0,0.0,1.0
1426455360892161481,,1,,1426455360,891773615,'',,,0.7853282094,0.0126318559051,-0.0888514742255,,0.0,0.0,0.0,1.0
1426455360942815780,,2,,1426455360,941049169,'',,,0.874996960163,0.0096797849983,-0.00231445417739,,0.0,0.0,0.0,1.0
1426455360991879821,,3,,1426455360,991709618,'',,,0.964046955109,0.0104155084118,0.0728587508202,,0.0,0.0,0.0,1.0
1426455361042587178,,4,,1426455361,41457715,'',,,1.1453192234,0.00913567189127,0.197986751795,,0.0,0.0,0.0,1.0
1426455361092210610,,5,,1426455361,92054094,'',,,1.23447644711,0.00653393287212,0.250039577484,,0.0,0.0,0.0,1.0
1426455361143243553,,6,,1426455361,142648261,'',,,1.4031059742,0.00621890602633,0.323105841875,,0.0,0.0,0.0,1.0
1426455361194611614,,7,,1426455361,194416052,'',,,1.57053172588,-0.00074347172631,0.365958660841,,0.0,0.0,0.0,1.0
1426455361245501787,,8,,1426455361,245318859,'',,,1.65184009075,-0.00178047688678,0.373161643744,,0.0,0.0,0.0,1.0
1426455361296125905,,9,,1426455361,295981074,'',,,1.81865608692,-0.00905645731837,0.3415992558,,0.0,0.0,0.0,1.0
1426455361351089969,,10,,1426455361,350874522,'',,,1.89815402031,-0.0122759155929,0.308447241783,,0.0,0.0,0.0,1.0
1426455361401276084,,11,,1426455361,400989727,'',,,2.04934549332,-0.0158012881875,0.211304321885,,0.0,0.0,0.0,1.0
1426455361456219832,,12,,1426455361,456026561,'',,,2.12710094452,-0.0246262848377,0.141190618277,,0.0,0.0,0.0,1.0
1426455361506007964,,13,,1426455361,505686995,'',,,2.26373100281,-0.035882320255,-0.0190629810095,,0.0,0.0,0.0,1.0
1426455361555692542,,14,,1426455361,555530763,'',,,2.32836961746,-0.0469855442643,-0.113255724311,,0.0,0.0,0.0,1.0
1426455361603150104,,15,,1426455361,602935859,'',,,2.4559674263,-0.062189206481,-0.342107802629,,0.0,0.0,0.0,1.0
1426455361654408769,,16,,1426455361,654223311,'',,,2.50749468803,-0.0692954584956,-0.459878534079,,0.0,0.0,0.0,1.0
1426455361703369523,,17,,1426455361,703163069,'',,,2.60612344742,-0.0806086435914,-0.710014879704,,0.0,0.0,0.0,1.0
1426455361757135975,,18,,1426455361,756986396,'',,,2.66204977036,-0.0800722911954,-0.851180136204,,0.0,0.0,0.0,1.0
1426455362780120428,,19,,1426455362,780001160,'',,,0.724191129208,0.0251063238829,-0.27580806613,,0.0,0.0,0.0,1.0
1426455362827851893,,20,,1426455362,827688504,'',,,0.868354201317,0.0213153455406,-0.154875323176,,0.0,0.0,0.0,1.0
1426455362879700338,,21,,1426455362,879510323,'',,,0.961031794548,0.022242192179,-0.0870768725872,,0.0,0.0,0.0,1.0
1426455362929317953,,22,,1426455362,929080991,'',,,1.14704239368,0.022867096588,0.0239817146212,,0.0,0.0,0.0,1.0
1426455362980350042,,23,,1426455362,980179019,'',,,1.22997248173,0.0263742394745,0.0616910718381,,0.0,0.0,0.0,1.0
1426455363028965706,,24,,1426455363,28683902,'',,,1.39250469208,0.0253122057766,0.119198180735,,0.0,0.0,0.0,1.0
1426455363080266985,,25,,1426455363,80075858,'',,,1.47571957111,0.0227725021541,0.134265571833,,0.0,0.0,0.0,1.0
1426455363130239325,,26,,1426455363,130051052,'',,,1.64112150669,0.0291118267924,0.13963970542,,0.0,0.0,0.0,1.0
1426455363181984891,,27,,1426455363,181862547,'',,,1.72325658798,0.0269821994007,0.120731070638,,0.0,0.0,0.0,1.0
1426455363231623312,,28,,1426455363,231362224,'',,,1.88409650326,0.0225301459432,0.0449006184936,,0.0,0.0,0.0,1.0
1426455363288731141,,29,,1426455363,288443955,'',,,1.95488107204,0.0193999968469,-0.00483059091493,,0.0,0.0,0.0,1.0
1426455363339639592,,30,,1426455363,339394585,'',,,2.09580850601,0.0087157310918,-0.141698762774,,0.0,0.0,0.0,1.0
1426455363390432442,,31,,1426455363,390189568,'',,,2.16255903244,0.00568439718336,-0.230828106403,,0.0,0.0,0.0,1.0
