rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1426455143054797437,,0,,1426455143,54508006,'',,,0.601090908051,0.000396338436985,-0.205132186413,,0.0,0.0,0.0,1.0
1426455143111391055,,1,,1426455143,111013882,'',,,0.736899018288,0.0154186850414,0.00213252590038,,0.0,0.0,0.0,1.0
1426455143163179481,,2,,1426455143,162863436,'',,,0.91094148159,0.0428479276597,0.214495167136,,0.0,0.0,0.0,1.0
1426455143216151522,,3,,1426455143,215802754,'',,,1.00252938271,0.0550129972398,0.316750735044,,0.0,0.0,0.0,1.0
1426455143272747443,,4,,1426455143,272268913,'',,,1.1533870697,0.0739764794707,0.451539307833,,0.0,0.0,0.0,1.0
1426455143547642353,,5,,1426455143,547279177,'',,,1.82563459873,0.15903685987,0.730345010757,,0.0,0.0,0.0,1.0
1426455143603568115,,6,,1426455143,603247459,'',,,1.94410383701,0.167366072536,0.704464435577,,0.0,0.0,0.0,1.0
1426455143658357217,,7,,1426455143,657913310,'',,,2.00909662247,0.175018534064,0.67028927803,,0.0,0.0,0.0,1.0
1426455143713346866,,8,,1426455143,713118418,'',,,2.14164948463,0.189329311252,0.552541613579,,0.0,0.0,0.0,1.0
1426455143767049263,,9,,1426455143,766580742,'',,,2.26432275772,0.202361837029,0.392773151398,,0.0,0.0,0.0,1.0
1426455143822276441,,10,,1426455143,821302271,'',,,2.32682704926,0.206352755427,0.299524486065,,0.0,0.0,0.0,1.0
1426455143877032616,,11,,1426455143,875010144,'',,,2.45036578178,0.214492872357,0.0820245966315,,0.0,0.0,0.0,1.0
1426455143927320754,,12,,1426455143,927075376,'',,,2.50105118752,0.218947827816,-0.0374034754932,,0.0,0.0,0.0,1.0
1426455143979805887,,13,,1426455143,979574161,'',,,2.59488320351,0.228249460459,-0.302614331245,,0.0,0.0,0.0,1.0
1426455144033001662,,14,,1426455144,32577292,'',,,2.67688584328,0.233498379588,-0.582011818886,,0.0,0.0,0.0,1.0
1426455144090574518,,15,,1426455144,90307396,'',,,2.71693611145,0.234698146582,-0.735687196255,,0.0,0.0,0.0,1.0
1426455144146909028,,16,,1426455144,145240405,'',,,2.7895629406,0.244569227099,-0.999851286411,,0.0,0.0,0.0,1.0
