rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1426453622735119613,,0,,1426453622,734773436,'',,,0.720190227032,0.00954194180667,-0.223146051168,,0.0,0.0,0.0,1.0
1426453622794170748,,1,,1426453622,793955574,'',,,0.893830835819,0.0334756076336,-0.0464986823499,,0.0,0.0,0.0,1.0
1426453622851074934,,2,,1426453622,850054476,'',,,1.08395457268,0.0545026436448,0.116094343364,,0.0,0.0,0.0,1.0
1426453622903722453,,3,,1426453622,903513171,'',,,1.15665650368,0.0799259319901,0.192828908563,,0.0,0.0,0.0,1.0
1426453622957974058,,4,,1426453622,957764068,'',,,1.33653199673,0.100185453892,0.300563782454,,0.0,0.0,0.0,1.0
1426453623012855865,,5,,1426453623,12618754,'',,,1.51732313633,0.121802680194,0.377306461334,,0.0,0.0,0.0,1.0
1426453623069968959,,6,,1426453623,69709921,'',,,1.60039925575,0.132018759847,0.395914614201,,0.0,0.0,0.0,1.0
1426453623124466761,,7,,1426453623,124273790,'',,,1.77255535126,0.150604456663,0.406270027161,,0.0,0.0,0.0,1.0
1426453623177637717,,8,,1426453623,177330456,'',,,1.94470775127,0.168806523085,0.362554877996,,0.0,0.0,0.0,1.0
1426453623235317746,,9,,1426453623,235138387,'',,,2.02224326134,0.176960140467,0.329763054848,,0.0,0.0,0.0,1.0
1426453623292051622,,10,,1426453623,291807214,'',,,2.18733143806,0.188300997019,0.218280494213,,0.0,0.0,0.0,1.0
1426453623353767596,,11,,1426453623,353592769,'',,,2.33354473114,0.196618288755,0.0689925700426,,0.0,0.0,0.0,1.0
1426453623411416984,,12,,1426453623,411143727,'',,,2.48451948166,0.20529705286,-0.12330801785,,0.0,0.0,0.0,1.0
1426453623465654813,,13,,1426453623,465432599,'',,,2.6014983654,0.0799376890063,-0.280464679003,,0.0,0.0,0.0,1.0
1426453623521018346,,14,,1426453623,520866940,'',,,2.65315794945,0.203971222043,-0.454364597797,,0.0,0.0,0.0,1.0
1426453623575319724,,15,,1426453623,575027069,'',,,2.76520895958,0.220583155751,-0.717873930931,,0.0,0.0,0.0,1.0
1426453623635320726,,16,,1426453623,635072526,'',,,2.80209517479,0.224960714579,-0.836479187012,,0.0,0.0,0.0,1.0
1426453623746606569,,17,,1426453623,746330364,'',,,2.92629384995,0.251820027828,-1.04472506046,,0.0,0.0,0.0,1.0
1426453623805228883,,18,,1426453623,804973575,'',,,2.91401314735,0.254130601883,-1.01937639713,,0.0,0.0,0.0,1.0
1426453623861298142,,19,,1426453623,861015282,'',,,2.8963842392,0.253728687763,-0.983278512955,,0.0,0.0,0.0,1.0
1426453623913870949,,20,,1426453623,913642191,'',,,2.9046292305,0.260543197393,-0.976192891598,,0.0,0.0,0.0,1.0
1426453624020543020,,21,,1426453624,19697097,'',,,2.91626858711,0.270419746637,-0.997327685356,,0.0,0.0,0.0,1.0
1426453624736870115,,22,,1426453624,736611893,'',,,0.780211210251,0.0596170388162,-0.296807706356,,0.0,0.0,0.0,1.0
1426453624793776172,,23,,1426453624,793575327,'',,,0.970660328865,0.104532465339,-0.181630030274,,0.0,0.0,0.0,1.0
1426453624847234229,,24,,1426453624,846530878,'',,,1.20108103752,0.162638694048,-0.0687326863408,,0.0,0.0,0.0,1.0
1426453624901153908,,25,,1426453624,900963055,'',,,1.30845284462,0.19002251327,-0.0243155173957,,0.0,0.0,0.0,1.0
1426453624957937866,,26,,1426453624,957199993,'',,,1.52396500111,0.243193924427,0.0366192311049,,0.0,0.0,0.0,1.0
1426453625005810070,,27,,1426453625,5619143,'',,,1.73815405369,0.294644236565,0.0685217380524,,0.0,0.0,0.0,1.0
1426453625062591559,,28,,1426453625,62361849,'',,,1.83370506763,0.316227734089,0.0704606547952,,0.0,0.0,0.0,1.0
1426453625115570232,,29,,1426453625,110640824,'',,,2.03656744957,0.361030399799,0.0301151517779,,0.0,0.0,0.0,1.0
1426453625166862164,,30,,1426453625,166690768,'',,,2.13916969299,0.384659916162,-0.00564120803028,,0.0,0.0,0.0,1.0
1426453625223718602,,31,,1426453625,223437298,'',,,2.33547902107,0.427727550268,-0.116467796266,,0.0,0.0,0.0,1.0
1426453625271416364,,32,,1426453625,271200468,'',,,2.51498961449,0.469961583614,-0.264030367136,,0.0,0.0,0.0,1.0
1426453625326841014,,33,,1426453625,326609975,'',,,2.61602377892,0.451408237219,-0.365990132093,,0.0,0.0,0.0,1.0
1426453625381108023,,34,,1426453625,380798003,'',,,2.76803326607,0.51989531517,-0.559012949467,,0.0,0.0,0.0,1.0
1426453625432232795,,35,,1426453625,432026923,'',,,2.84925127029,0.534676373005,-0.665987312794,,0.0,0.0,0.0,1.0
1426453625484750829,,36,,1426453625,484466794,'',,,2.99878287315,0.571373045444,-0.906745493412,,0.0,0.0,0.0,1.0
1426453625536219186,,37,,1426453625,536044792,'',,,3.05677056313,0.579909443855,-1.03175079823,,0.0,0.0,0.0,1.0
1426453625637443393,,38,,1426453625,637147461,'',,,3.07838702202,0.617501854897,-1.02855956554,,0.0,0.0,0.0,1.0
1426453625686626810,,39,,1426453625,686300340,'',,,3.06783413887,0.625549554825,-1.01826751232,,0.0,0.0,0.0,1.0
1426453625748357345,,40,,1426453625,748085894,'',,,3.05610871315,0.624186396599,-1.02115273476,,0.0,0.0,0.0,1.0
