rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ns,id,type,action,pose,position,x,y,z,orientation,x,y,z,w,scale,x,y,z,color,r,g,b,a,lifetime,secs,nsecs,frame_locked,points,colors,text,mesh_resource,mesh_use_embedded_materials
1426454983593708512,,0,,1426454973,148081551,new_world,'',2,1,0,,,0.648944973946,-0.0968833789229,-0.213138967752,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454983593741693,,2,,1426454973,148081551,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,[],'','',False
1426454983646006214,,3,,1426454973,148081551,new_world,'',2,1,0,,,0.716878414154,-0.103557728231,-0.129525080323,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454983646012922,,5,,1426454973,148081551,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,0.716878414154,-0.103557728231,-0.129525080323,[],'','',False
1426454983693997163,,6,,1426454973,148081551,new_world,'',2,1,0,,,0.892287611961,-0.106514759362,0.0521353594959,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454983694026494,,7,,1426454973,148081551,new_world,'',0,4,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.05,0.0,0.0,,1.0,0.0,0.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,0.716878414154,-0.103557728231,-0.129525080323,0.892287611961,-0.106514759362,0.0521353594959,[],'','',False
1426454983694053776,,8,,1426454973,148081551,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,0.716878414154,-0.103557728231,-0.129525080323,0.892287611961,-0.106514759362,0.0521353594959,[],'','',False
1426454983750135500,,9,,1426454973,148081551,new_world,'',2,1,0,,,0.989237308502,-0.111690975726,0.134081527591,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454983750227108,,11,,1426454973,148081551,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,0.716878414154,-0.103557728231,-0.129525080323,0.892287611961,-0.106514759362,0.0521353594959,0.989237308502,-0.111690975726,0.134081527591,[],'','',False
1426454983808374098,,12,,1426454973,148081551,new_world,'',2,1,0,,,1.17170071602,-0.116884663701,0.26802533865,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454983808434015,,14,,1426454973,148081551,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,0.716878414154,-0.103557728231,-0.129525080323,0.892287611961,-0.106514759362,0.0521353594959,0.989237308502,-0.111690975726,0.134081527591,1.17170071602,-0.116884663701,0.26802533865,[],'','',False
1426454983855832177,,15,,1426454973,148081551,new_world,'',2,1,0,,,1.25784671307,-0.125853165984,0.319062173367,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454983855868102,,17,,1426454973,148081551,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,0.716878414154,-0.103557728231,-0.129525080323,0.892287611961,-0.106514759362,0.0521353594959,0.989237308502,-0.111690975726,0.134081527591,1.17170071602,-0.116884663701,0.26802533865,1.25784671307,-0.125853165984,0.319062173367,[],'','',False
1426454983910281208,,18,,1426454973,148081551,new_world,'',2,1,0,,,1.42450797558,-0.134706169367,0.39928406477,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
1426454983910293694,,20,,1426454973,148081551,new_world,'',1,8,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.1,0.1,0.0,,0.0,0.0,1.0,1.0,,0,0,False,,0.648944973946,-0.0968833789229,-0.213138967752,0.716878414154,-0.103557728231,-0.129525080323,0.892287611961,-0.106514759362,0.0521353594959,0.989237308502,-0.111690975726,0.134081527591,1.17170071602,-0.116884663701,0.26802533865,1.25784671307,-0.125853165984,0.319062173367,1.42450797558,-0.134706169367,0.39928406477,[],'','',False
1426454983963006353,,21,,1426454973,148081551,new_world,'',2,1,0,,,1.58742249012,-0.148877590895,0.44039607048,,0.0,0.0,0.0,1.0,,0.1,0.1,0.1,,0.0,1.0,0.0,1.0,,0,0,False,[],[],'','',False
